x,y,gene,cell_truth,is_noise_truth
65.725888,72.835260,Ttr,28,false
101.695978,63.777006,Ttr,30,false
140.566200,91.226012,Aldoc,40,false
65.677007,30.789901,Ttr,12,false
93.891628,108.389363,Ttr,45,false
70.720401,143.818023,Pdgfra,60,false
82.701661,125.910061,Slc17a7,53,false
20.634520,41.796011,Sox10,0,true
10.810249,32.312547,Aldoc,9,false
112.331802,31.586008,Slc17a7,14,false
14.603820,127.340397,Gad1,49,false
126.572389,73.375584,Gad1,31,false
29.913142,145.507981,Ttr,58,false
98.370302,6.856644,Aldoc,0,true
105.438238,104.253257,Ttr,46,false
66.677380,30.181472,Gad1,12,false
50.553097,150.963342,Slc17a7,59,false
124.967609,89.472421,Slc17a7,0,true
147.301260,49.310629,Sox10,24,false
72.839375,85.320743,Sox10,36,false
106.365554,82.349636,Slc17a7,38,false
50.402523,85.474633,Slc17a7,35,false
105.218057,51.583458,Gad1,22,false
24.295190,55.216089,Sox10,0,true
121.955913,0.000130,Aldoc,0,true
108.219976,26.243907,Slc17a7,14,false
66.673113,29.833930,Aldoc,12,false
71.487000,48.799723,Slc17a7,20,false
35.780859,69.986043,Slc17a7,0,true
111.763294,110.052964,Gad1,46,false
91.892885,90.309103,Ttr,37,false
34.304644,122.950487,Slc17a7,50,false
103.143528,124.795912,Pdgfra,54,false
66.479079,102.107438,Slc17a7,44,false
30.249350,55.154591,Aldoc,18,false
8.047266,86.831502,Sox10,33,false
28.203084,9.359458,Ttr,2,false
142.457518,124.658216,Slc17a7,56,false
67.304064,12.925966,Gad1,4,false
108.786754,9.821905,Slc17a7,6,false
49.352963,69.759568,Aldoc,27,false
36.421170,74.379329,Sox10,26,false
108.378183,105.393442,Gad1,46,false
90.062131,119.618903,Gad1,53,false
144.488809,24.784781,Gad1,16,false
36.331877,71.431112,Slc17a7,26,false
51.829625,86.393135,Slc17a7,35,false
65.075376,118.119409,Gad1,52,false
33.838961,145.085864,Gad1,58,false
147.538595,69.311400,Ttr,32,false
45.873307,87.285024,Slc17a7,35,false
72.161306,130.955065,Ttr,52,false
123.251879,31.642127,Sox10,15,false
33.696741,68.676140,Slc17a7,26,false
124.891783,31.369230,Ttr,15,false
13.614289,127.114855,Pdgfra,49,false
84.605629,124.900850,Pdgfra,53,false
14.150471,125.922255,Gad1,49,false
106.148952,11.019184,Aldoc,6,false
12.999652,149.472115,Aldoc,57,false
129.672865,103.865581,Ttr,47,false
125.415263,128.023468,Gad1,55,false
119.348547,27.701950,Aldoc,15,false
11.355694,84.160153,Aldoc,33,false
68.574478,10.344288,Gad1,4,false
105.540390,85.537665,Slc17a7,38,false
63.392186,116.679592,Gad1,0,true
10.509850,10.380515,Gad1,1,false
88.308828,104.575850,Pdgfra,45,false
120.817571,66.363756,Sox10,31,false
85.760141,46.270767,Ttr,21,false
11.118898,102.634712,Slc17a7,41,false
51.214358,83.808817,Slc17a7,35,false
12.903781,9.565810,Gad1,1,false
86.621400,89.700934,Gad1,37,false
28.490273,144.515124,Ttr,58,false
48.396561,146.096698,Slc17a7,59,false
64.124248,119.221985,Ttr,0,true
15.563941,146.824835,Aldoc,57,false
119.630192,37.742325,Pdgfra,0,true
9.882165,107.035808,Slc17a7,41,false
126.276036,109.993423,Pdgfra,47,false
9.067341,46.873592,Slc17a7,17,false
12.610485,87.683662,Aldoc,33,false
49.032539,130.605604,Slc17a7,0,true
11.869959,69.284449,Gad1,25,false
109.661517,10.310165,Slc17a7,6,false
107.217998,88.282169,Gad1,38,false
28.740218,13.306134,Slc17a7,2,false
50.873012,12.475474,Aldoc,3,false
126.889457,120.920159,Pdgfra,55,false
106.507286,127.138938,Ttr,54,false
148.588525,50.706685,Pdgfra,24,false
123.677094,50.286601,Slc17a7,23,false
123.450621,32.715314,Aldoc,15,false
105.754983,64.698616,Gad1,30,false
48.533322,122.154413,Sox10,51,false
90.603094,90.679571,Gad1,37,false
51.263497,32.792634,Slc17a7,11,false
105.457156,23.608584,Ttr,0,true
106.767215,31.317546,Slc17a7,14,false
92.217437,34.814638,Gad1,13,false
69.294183,122.251103,Gad1,52,false
86.007934,111.244159,Aldoc,45,false
108.140081,26.552805,Slc17a7,14,false
69.136839,129.928800,Gad1,52,false
90.890211,94.758440,Slc17a7,0,true
52.105757,62.580763,Aldoc,27,false
10.705180,46.526854,Sox10,17,false
141.803440,85.186708,Slc17a7,40,false
32.320618,9.261466,Pdgfra,2,false
67.488883,120.602373,Slc17a7,52,false
44.938168,66.221520,Pdgfra,27,false
49.739619,10.664542,Aldoc,3,false
49.965161,30.959273,Ttr,11,false
67.832788,107.067015,Gad1,44,false
68.880762,129.131446,Gad1,52,false
85.347192,71.259747,Gad1,29,false
141.252000,65.403639,Gad1,32,false
30.309198,17.975819,Slc17a7,2,false
12.685185,147.307169,Aldoc,57,false
110.358524,107.653774,Gad1,46,false
47.386700,109.345216,Sox10,43,false
149.902443,129.078892,Slc17a7,56,false
29.150528,15.759412,Slc17a7,2,false
65.207484,71.647059,Slc17a7,0,true
66.414927,88.424453,Aldoc,0,true
144.881391,84.496141,Gad1,40,false
13.509631,101.613151,Pdgfra,0,true
87.803002,31.437428,Gad1,13,false
71.619889,107.779274,Sox10,44,false
108.456879,68.613666,Pdgfra,30,false
10.293226,103.304816,Sox10,41,false
10.438835,85.480721,Gad1,33,false
126.897711,125.600162,Gad1,55,false
119.601239,127.506976,Sox10,0,true
126.843743,67.654427,Aldoc,31,false
25.902781,12.694853,Slc17a7,2,false
82.527043,39.748524,Aldoc,0,true
142.343802,12.067013,Slc17a7,8,false
68.125969,93.758964,Aldoc,36,false
13.723139,147.822511,Gad1,57,false
82.939396,26.694905,Pdgfra,0,true
13.097326,14.250617,Gad1,1,false
86.930218,9.919697,Ttr,5,false
40.869517,134.834961,Pdgfra,0,true
8.603179,126.546994,Sox10,49,false
50.048708,30.704734,Slc17a7,11,false
75.824627,32.258596,Gad1,0,true
108.590773,30.486356,Slc17a7,14,false
107.285292,66.867857,Pdgfra,30,false
140.211624,50.468308,Aldoc,24,false
72.573358,33.663773,Aldoc,12,false
105.595920,1.455439,Sox10,0,true
126.089616,87.426878,Ttr,39,false
125.625565,110.456515,Slc17a7,47,false
144.939413,63.947138,Slc17a7,32,false
84.799849,11.549744,Slc17a7,5,false
65.999261,10.895490,Pdgfra,4,false
31.176834,46.122464,Aldoc,18,false
27.886169,105.379146,Aldoc,42,false
86.077559,47.493756,Pdgfra,21,false
49.148772,71.132279,Gad1,27,false
31.989488,142.973955,Gad1,58,false
29.916761,26.343207,Gad1,10,false
104.226090,72.224668,Aldoc,30,false
130.418557,37.072518,Aldoc,15,false
127.133910,92.936916,Pdgfra,39,false
46.433903,88.886594,Ttr,0,true
50.952524,48.820824,Slc17a7,19,false
67.462315,108.761230,Slc17a7,44,false
28.441883,67.721723,Gad1,26,false
142.965309,70.121331,Slc17a7,32,false
143.359616,10.784304,Slc17a7,8,false
139.333463,105.725717,Aldoc,48,false
48.899235,27.986053,Slc17a7,0,true
148.710549,14.412963,Slc17a7,8,false
113.156762,32.369895,Slc17a7,14,false
125.357492,51.248470,Ttr,23,false
31.498059,106.672958,Pdgfra,42,false
105.611305,87.032038,Slc17a7,38,false
48.157072,124.887786,Aldoc,51,false
70.637405,89.267609,Pdgfra,36,false
130.573876,13.455507,Ttr,7,false
68.522491,8.277158,Gad1,4,false
125.253013,106.115903,Gad1,47,false
95.456075,114.890329,Gad1,0,true
10.471669,30.991227,Aldoc,9,false
124.628669,52.145746,Slc17a7,23,false
146.477493,52.364292,Aldoc,24,false
112.234452,103.519732,Gad1,46,false
71.057836,14.662351,Gad1,4,false
108.338093,128.125151,Pdgfra,54,false
31.875406,54.134849,Aldoc,18,false
144.545574,83.344202,Gad1,40,false
58.128891,1.845037,Pdgfra,0,true
97.171382,51.892659,Pdgfra,0,true
10.236678,134.108111,Pdgfra,0,true
54.152144,50.975097,Aldoc,19,false
49.968160,28.983741,Slc17a7,11,false
106.395426,70.028086,Sox10,30,false
12.384769,104.642645,Ttr,41,false
119.824234,14.551600,Gad1,7,false
88.132590,47.167747,Aldoc,21,false
50.880009,87.753537,Pdgfra,35,false
105.326756,129.024436,Slc17a7,54,false
15.182211,123.975648,Pdgfra,49,false
87.778583,122.868445,Slc17a7,53,false
104.396321,89.635771,Gad1,38,false
90.042739,48.775205,Aldoc,21,false
36.982763,32.331117,Pdgfra,10,false
112.691945,125.222629,Aldoc,54,false
11.761734,123.652035,Gad1,49,false
43.999430,124.381439,Sox10,51,false
68.029753,103.467624,Pdgfra,44,false
9.931083,148.753006,Sox10,57,false
66.881137,146.485044,Slc17a7,60,false
32.315982,12.961000,Sox10,2,false
50.528356,7.538205,Sox10,3,false
29.265157,90.926759,Gad1,34,false
153.184100,93.864966,Pdgfra,0,true
32.333713,147.944052,Pdgfra,58,false
100.114327,9.604249,Gad1,6,false
125.535564,125.754908,Gad1,55,false
16.031326,27.653447,Pdgfra,9,false
143.117529,30.790661,Gad1,16,false
128.421772,10.373363,Gad1,7,false
25.737370,55.650581,Aldoc,0,true
141.119316,69.029709,Pdgfra,0,true
50.526662,105.781213,Sox10,43,false
112.213102,101.129122,Gad1,0,true
90.931546,106.213949,Aldoc,45,false
145.495304,44.585478,Aldoc,24,false
146.619528,66.988152,Slc17a7,32,false
48.006340,29.139661,Gad1,11,false
8.007517,7.421577,Gad1,1,false
124.263388,16.876582,Gad1,7,false
70.206220,125.254079,Gad1,52,false
12.108308,142.201121,Pdgfra,57,false
53.145323,9.712251,Aldoc,3,false
127.448345,122.606272,Gad1,55,false
86.988647,12.317700,Pdgfra,5,false
67.462676,122.956642,Gad1,52,false
9.027032,92.706576,Aldoc,33,false
34.042431,144.061669,Gad1,58,false
107.081457,125.162834,Slc17a7,54,false
30.589157,49.897331,Aldoc,18,false
29.360945,108.379251,Aldoc,42,false
7.452360,85.259269,Aldoc,33,false
154.457900,149.735588,Pdgfra,0,true
105.676504,105.886516,Sox10,46,false
46.029800,85.739565,Slc17a7,35,false
28.921285,8.748213,Slc17a7,2,false
46.952820,123.777946,Gad1,51,false
147.349696,32.032969,Gad1,16,false
147.791795,50.413470,Aldoc,24,false
70.658712,85.836133,Aldoc,36,false
14.385931,108.005357,Slc17a7,41,false
109.360437,125.047994,Sox10,54,false
38.971576,3.882743,Sox10,0,true
14.269976,8.635826,Aldoc,1,false
55.252974,14.327075,Gad1,3,false
106.157894,106.855497,Ttr,46,false
146.981444,91.332572,Slc17a7,40,false
123.417429,8.036479,Gad1,7,false
106.859940,127.355590,Aldoc,54,false
100.740212,67.004063,Aldoc,30,false
147.607134,32.267748,Ttr,16,false
140.773392,112.476550,Pdgfra,48,false
31.538015,52.452289,Aldoc,18,false
89.522635,10.296866,Slc17a7,5,false
11.393426,35.821130,Slc17a7,9,false
154.097617,141.276755,Pdgfra,0,true
44.846690,125.635044,Aldoc,51,false
46.824719,49.329469,Gad1,19,false
12.338426,71.863272,Gad1,25,false
107.921980,30.671541,Slc17a7,14,false
49.223989,149.050820,Gad1,59,false
142.554838,83.233915,Gad1,40,false
103.371146,89.704657,Pdgfra,38,false
140.961489,67.248239,Aldoc,32,false
144.044175,72.452070,Ttr,32,false
34.343213,134.203192,Ttr,50,false
9.702888,140.773433,Aldoc,57,false
69.143527,72.631360,Ttr,28,false
66.939241,15.838586,Gad1,4,false
10.731963,11.420834,Aldoc,1,false
66.292935,111.702201,Slc17a7,44,false
109.513253,29.969430,Slc17a7,14,false
108.776251,69.484981,Pdgfra,30,false
125.185536,52.366045,Slc17a7,23,false
110.160232,104.533725,Sox10,46,false
141.369282,87.562490,Gad1,40,false
11.924848,67.576503,Gad1,25,false
46.691389,147.445615,Sox10,59,false
68.283283,48.022297,Slc17a7,20,false
108.232486,69.966333,Ttr,30,false
50.960714,147.384650,Slc17a7,59,false
46.449493,9.469448,Aldoc,3,false
144.170785,30.254613,Pdgfra,16,false
11.304002,49.712017,Slc17a7,17,false
67.342483,31.310192,Sox10,12,false
8.124101,66.408854,Gad1,25,false
70.403430,48.390336,Slc17a7,20,false
4.586322,80.837440,Ttr,0,true
9.575158,74.829295,Ttr,25,false
67.705274,148.748122,Aldoc,60,false
126.108684,12.676425,Gad1,7,false
126.060163,125.393843,Gad1,55,false
34.298856,143.729948,Ttr,58,false
29.776141,85.257814,Pdgfra,34,false
109.806970,69.791571,Sox10,0,true
29.651253,7.942799,Slc17a7,2,false
47.579084,142.661387,Slc17a7,59,false
145.866875,105.221845,Aldoc,48,false
8.941961,120.824047,Gad1,49,false
37.107458,109.345219,Aldoc,42,false
127.755112,122.496463,Sox10,55,false
110.607180,111.510568,Pdgfra,0,true
96.039774,94.736488,Sox10,0,true
53.066059,129.173119,Aldoc,51,false
125.384168,89.170188,Slc17a7,39,false
50.507022,54.207723,Aldoc,19,false
51.913619,126.602486,Aldoc,51,false
101.880418,127.809166,Aldoc,54,false
5.323833,69.981385,Ttr,25,false
84.313617,32.347355,Gad1,13,false
62.940864,133.964254,Sox10,0,true
106.765862,86.886740,Slc17a7,38,false
32.623660,14.434513,Aldoc,2,false
66.003892,17.313703,Gad1,4,false
69.189904,140.060608,Aldoc,60,false
104.153939,88.484368,Slc17a7,38,false
18.139526,86.655971,Aldoc,33,false
127.416471,17.826563,Gad1,7,false
107.061658,126.241480,Aldoc,54,false
107.365182,35.636138,Slc17a7,14,false
74.296271,87.280793,Aldoc,36,false
106.054700,12.328434,Aldoc,6,false
22.139223,84.112394,Pdgfra,0,true
49.863676,51.288527,Pdgfra,19,false
89.804110,102.154728,Aldoc,45,false
65.098881,73.801519,Aldoc,28,false
148.054913,91.613174,Gad1,0,true
46.490707,34.253052,Gad1,11,false
147.430324,126.926971,Gad1,56,false
32.344234,126.148470,Ttr,50,false
10.642196,9.317807,Gad1,1,false
128.558534,109.466773,Slc17a7,47,false
127.116657,47.802043,Aldoc,23,false
30.663087,27.637363,Gad1,10,false
90.487009,85.654911,Gad1,37,false
144.627531,52.102718,Aldoc,24,false
146.599570,13.737193,Slc17a7,8,false
145.040771,110.048819,Aldoc,48,false
123.127778,65.071488,Gad1,31,false
45.267107,125.883892,Gad1,51,false
105.795320,32.275666,Gad1,14,false
90.966769,132.074118,Slc17a7,53,false
29.659167,11.664532,Slc17a7,2,false
147.850721,81.617629,Sox10,40,false
141.397092,11.454928,Gad1,8,false
89.999796,31.817119,Aldoc,13,false
70.026525,8.291547,Gad1,4,false
124.540162,86.071129,Aldoc,39,false
13.679898,14.065404,Aldoc,1,false
91.311174,85.436149,Ttr,37,false
109.008036,53.429990,Gad1,22,false
67.656016,92.137922,Aldoc,36,false
107.095930,35.429954,Pdgfra,14,false
10.874507,142.889472,Gad1,57,false
30.422327,109.633356,Aldoc,42,false
67.194117,107.467163,Slc17a7,44,false
145.084323,34.349591,Slc17a7,16,false
107.657137,13.156107,Aldoc,6,false
25.071846,27.676021,Gad1,10,false
107.380529,83.127457,Slc17a7,38,false
48.242634,120.905739,Pdgfra,0,true
142.499321,125.220029,Slc17a7,56,false
36.203709,84.918413,Gad1,34,false
50.418109,50.630767,Sox10,19,false
30.184543,103.137810,Slc17a7,0,true
13.459481,47.374223,Aldoc,17,false
140.458579,91.989161,Gad1,0,true
141.877444,127.359597,Pdgfra,56,false
11.113807,69.861335,Slc17a7,25,false
13.780383,143.149513,Aldoc,57,false
9.087817,88.532762,Aldoc,33,false
108.050427,118.988407,Sox10,0,true
34.373678,125.177994,Aldoc,0,true
13.188525,73.339978,Slc17a7,25,false
29.626279,24.989504,Gad1,10,false
88.764318,50.473833,Aldoc,21,false
145.030179,32.283971,Gad1,16,false
48.759266,146.372945,Slc17a7,59,false
89.249860,86.666532,Slc17a7,37,false
119.398111,50.154745,Aldoc,0,true
1.283841,46.942866,Slc17a7,0,true
32.988451,132.164887,Pdgfra,50,false
87.122998,124.969099,Aldoc,53,false
24.535782,86.387948,Gad1,34,false
85.828424,47.615594,Slc17a7,21,false
118.583228,84.221892,Gad1,39,false
148.843219,47.957060,Aldoc,24,false
13.902377,70.560074,Gad1,25,false
44.470100,107.057726,Gad1,43,false
11.988977,147.900040,Sox10,57,false
66.057091,46.742627,Slc17a7,20,false
66.424865,86.210807,Sox10,36,false
102.695855,125.759856,Ttr,54,false
144.941115,128.339698,Slc17a7,56,false
147.823851,48.449297,Sox10,24,false
10.840478,49.964449,Ttr,17,false
127.651222,107.261874,Slc17a7,47,false
110.950496,75.790710,Gad1,0,true
10.848404,7.162404,Gad1,1,false
72.139316,145.432873,Gad1,60,false
49.088992,106.989615,Gad1,43,false
13.282931,147.186738,Aldoc,57,false
109.468703,5.651773,Sox10,0,true
147.317224,131.881962,Gad1,56,false
113.127263,27.053680,Slc17a7,14,false
50.199019,85.294152,Aldoc,35,false
10.692648,125.893687,Sox10,49,false
5.851545,81.209843,Slc17a7,33,false
52.925431,143.886487,Gad1,59,false
109.382082,69.233426,Pdgfra,30,false
148.501049,68.715869,Slc17a7,32,false
108.327838,104.836659,Ttr,46,false
87.064682,30.096917,Gad1,13,false
147.446972,85.322144,Gad1,40,false
66.847668,10.790893,Gad1,4,false
123.641537,104.425626,Aldoc,0,true
33.243021,100.819504,Aldoc,42,false
66.620663,126.891829,Aldoc,52,false
8.220034,30.135847,Aldoc,9,false
84.029381,53.882193,Sox10,21,false
13.922496,51.791766,Pdgfra,17,false
70.333706,67.527849,Gad1,28,false
68.930930,70.158670,Gad1,28,false
12.370214,15.421630,Pdgfra,1,false
66.570691,103.272868,Slc17a7,44,false
14.825156,91.226789,Ttr,33,false
91.182985,32.311266,Gad1,13,false
85.631066,123.431134,Slc17a7,53,false
129.943347,109.194781,Slc17a7,47,false
102.696144,39.199180,Sox10,0,true
87.576510,106.872756,Aldoc,45,false
127.508392,89.550727,Aldoc,39,false
67.276953,14.071655,Slc17a7,4,false
141.159914,11.870001,Slc17a7,8,false
28.683482,88.693817,Gad1,34,false
133.480774,71.539882,Slc17a7,0,true
107.060833,31.842668,Gad1,14,false
88.418661,152.212893,Pdgfra,0,true
91.197157,106.183952,Slc17a7,45,false
12.962127,50.048443,Slc17a7,17,false
13.185071,53.081047,Slc17a7,17,false
61.408645,124.916993,Aldoc,0,true
70.124975,34.015362,Aldoc,12,false
51.956705,68.447948,Aldoc,27,false
72.172898,109.339978,Aldoc,44,false
92.157495,29.887418,Gad1,13,false
69.609040,95.259880,Sox10,36,false
33.979952,107.779285,Aldoc,42,false
31.508928,16.580829,Slc17a7,2,false
122.627240,127.777212,Aldoc,55,false
13.335714,55.014656,Pdgfra,17,false
32.430041,131.492899,Slc17a7,0,true
111.481937,86.950916,Slc17a7,38,false
87.136497,72.527331,Slc17a7,29,false
105.213943,13.756257,Ttr,6,false
127.439047,33.507638,Aldoc,15,false
143.059708,86.613362,Slc17a7,40,false
149.329859,12.933114,Slc17a7,8,false
124.342382,93.107204,Gad1,39,false
144.344176,50.552329,Sox10,24,false
121.735283,48.247657,Slc17a7,23,false
110.188131,69.877248,Gad1,30,false
106.305914,84.136649,Slc17a7,38,false
67.129100,69.032131,Slc17a7,28,false
88.265089,121.487917,Slc17a7,53,false
46.817930,109.694648,Gad1,43,false
145.767243,49.931889,Pdgfra,24,false
125.604319,106.179116,Slc17a7,47,false
14.990624,103.248332,Pdgfra,41,false
48.401852,99.863329,Gad1,43,false
86.236862,13.333590,Sox10,5,false
103.808127,100.413445,Gad1,46,false
33.470252,145.644615,Gad1,58,false
53.771798,126.216532,Ttr,51,false
10.055416,108.926367,Slc17a7,41,false
146.788526,67.327715,Slc17a7,32,false
47.911180,149.204679,Slc17a7,59,false
32.873437,8.266033,Sox10,2,false
32.195490,104.957372,Aldoc,42,false
70.736737,121.331326,Gad1,52,false
90.089321,30.772035,Gad1,13,false
148.230166,105.062401,Aldoc,48,false
30.065801,70.734917,Slc17a7,26,false
10.024322,87.610601,Sox10,33,false
83.703751,65.777194,Slc17a7,29,false
34.063340,86.697932,Aldoc,34,false
50.390564,124.104755,Aldoc,51,false
66.082417,87.631250,Pdgfra,36,false
94.836153,70.723160,Slc17a7,29,false
126.572238,105.685554,Ttr,47,false
17.351259,107.601738,Slc17a7,41,false
143.599603,107.649206,Aldoc,48,false
66.339073,126.222498,Sox10,52,false
70.357343,88.847151,Aldoc,36,false
35.735338,106.639874,Aldoc,42,false
10.833712,68.308293,Gad1,25,false
105.825773,105.014570,Pdgfra,46,false
64.445441,37.149163,Sox10,12,false
70.335700,126.653626,Gad1,52,false
146.461596,128.351565,Sox10,56,false
88.614872,10.688618,Ttr,5,false
66.079891,14.282421,Gad1,4,false
65.451074,68.845076,Ttr,28,false
45.102620,147.852789,Ttr,59,false
33.997911,44.759047,Aldoc,18,false
34.057342,27.462601,Gad1,10,false
122.902088,88.651649,Ttr,39,false
111.697992,110.772818,Gad1,46,false
45.685982,91.046200,Aldoc,35,false
125.458469,43.753576,Pdgfra,23,false
44.997086,30.927540,Slc17a7,11,false
127.247171,32.894249,Sox10,15,false
124.105665,69.374456,Ttr,31,false
71.448706,34.991110,Aldoc,12,false
13.633627,106.582747,Slc17a7,41,false
70.548162,105.429275,Slc17a7,44,false
69.215301,49.442553,Ttr,20,false
10.949699,144.030896,Sox10,57,false
51.129908,122.114213,Slc17a7,51,false
141.541006,46.222676,Pdgfra,24,false
141.862026,85.089668,Sox10,40,false
52.365909,125.937243,Sox10,0,true
54.395887,84.429137,Sox10,35,false
8.906977,124.609774,Gad1,49,false
12.786847,9.351155,Sox10,1,false
27.843177,87.023586,Gad1,34,false
11.527970,13.796936,Gad1,1,false
12.293309,50.529670,Slc17a7,17,false
67.836561,123.492823,Gad1,52,false
146.606012,46.516812,Pdgfra,24,false
146.377176,28.426611,Gad1,16,false
13.309850,142.580329,Gad1,57,false
49.035316,69.932162,Pdgfra,27,false
111.318311,26.354951,Slc17a7,14,false
50.035429,103.371432,Gad1,43,false
86.159037,69.069299,Pdgfra,29,false
128.767754,85.664401,Aldoc,39,false
112.665242,104.045161,Slc17a7,46,false
65.922324,107.172910,Sox10,44,false
144.574064,85.118933,Gad1,40,false
49.030134,58.254426,Aldoc,19,false
109.236587,105.196437,Gad1,46,false
10.895516,57.498126,Aldoc,17,false
48.080680,31.862705,Pdgfra,11,false
127.051383,25.657380,Ttr,0,true
145.321456,32.317795,Sox10,16,false
148.377823,126.496257,Gad1,56,false
151.087642,133.474362,Slc17a7,56,false
60.249445,107.941615,Aldoc,0,true
90.131243,47.616992,Aldoc,21,false
104.300231,51.562650,Gad1,22,false
108.793607,57.032965,Pdgfra,22,false
50.219587,32.498609,Slc17a7,11,false
12.850768,69.861749,Aldoc,25,false
33.089883,32.466116,Ttr,10,false
14.408078,87.774179,Aldoc,33,false
104.873239,48.347388,Pdgfra,22,false
29.962719,13.317749,Aldoc,2,false
63.823587,110.608294,Slc17a7,44,false
33.536951,26.962372,Sox10,10,false
65.338239,31.807072,Gad1,12,false
127.953420,127.054982,Sox10,55,false
10.029542,65.246992,Gad1,25,false
67.179489,49.704276,Slc17a7,20,false
67.842903,11.680873,Gad1,4,false
11.308582,69.458190,Aldoc,25,false
46.557047,83.220476,Slc17a7,35,false
147.762376,130.833628,Slc17a7,56,false
124.917769,70.325977,Sox10,31,false
71.662481,84.453471,Aldoc,36,false
68.826891,92.385445,Sox10,36,false
69.005409,122.750614,Gad1,52,false
51.520131,88.840570,Aldoc,35,false
141.317263,52.858217,Gad1,24,false
121.162406,22.948397,Ttr,0,true
69.731580,50.155444,Ttr,20,false
128.468608,73.594976,Aldoc,31,false
126.836617,71.395278,Aldoc,31,false
63.557160,17.736757,Slc17a7,4,false
12.394399,103.284894,Slc17a7,41,false
51.493487,140.469281,Slc17a7,59,false
90.807685,66.992603,Slc17a7,29,false
125.134319,35.317843,Aldoc,15,false
123.277349,95.464332,Pdgfra,0,true
132.434407,83.883174,Sox10,0,true
119.123335,107.474381,Sox10,0,true
71.215132,73.421140,Gad1,28,false
145.689620,67.990156,Slc17a7,32,false
88.014493,31.541851,Gad1,13,false
95.581602,110.473240,Pdgfra,45,false
51.167344,145.325838,Sox10,59,false
33.400565,10.622382,Pdgfra,2,false
12.959385,147.711448,Aldoc,57,false
13.711799,85.657448,Aldoc,33,false
122.838106,49.481743,Slc17a7,23,false
144.599088,128.595501,Slc17a7,56,false
81.921038,52.048366,Aldoc,21,false
74.150814,47.217601,Pdgfra,20,false
106.853882,68.869963,Aldoc,30,false
128.520012,103.798127,Slc17a7,47,false
53.815987,52.600387,Gad1,19,false
12.369344,32.062699,Gad1,9,false
47.110141,9.072566,Gad1,3,false
66.945206,128.608815,Gad1,52,false
65.764957,36.367537,Aldoc,12,false
110.580875,106.789262,Gad1,46,false
68.579588,28.978548,Aldoc,12,false
71.001945,92.504861,Pdgfra,36,false
27.690489,53.563922,Gad1,18,false
107.035848,47.314884,Aldoc,22,false
54.457974,125.794468,Aldoc,51,false
72.036359,44.655069,Slc17a7,20,false
29.689132,30.075661,Gad1,10,false
91.828018,64.889729,Ttr,29,false
31.622998,74.016774,Slc17a7,26,false
63.838947,12.486734,Gad1,4,false
63.219532,65.757042,Gad1,28,false
90.806207,109.742741,Aldoc,45,false
70.940732,85.273228,Aldoc,36,false
45.825819,13.596128,Sox10,3,false
147.390176,123.975727,Slc17a7,56,false
124.749880,50.677805,Ttr,0,true
89.933674,54.144784,Pdgfra,21,false
87.332423,7.987310,Slc17a7,5,false
15.995235,146.568590,Gad1,57,false
126.902529,14.336475,Sox10,7,false
28.471008,129.175436,Pdgfra,50,false
148.058412,67.783805,Ttr,32,false
124.393476,51.789145,Slc17a7,23,false
102.580499,87.140964,Slc17a7,38,false
108.445411,36.059044,Slc17a7,14,false
13.180026,144.113576,Aldoc,57,false
68.139640,68.130658,Gad1,28,false
66.893385,109.515239,Slc17a7,44,false
48.387245,43.116018,Aldoc,0,true
131.025234,101.466856,Pdgfra,0,true
106.079536,128.510868,Pdgfra,54,false
125.034083,72.234746,Pdgfra,31,false
146.052335,53.117503,Pdgfra,24,false
33.008765,29.945912,Gad1,10,false
105.038532,50.995046,Gad1,22,false
121.915581,49.496586,Slc17a7,23,false
63.061336,30.884368,Aldoc,12,false
124.974908,14.106685,Gad1,7,false
66.723147,10.890406,Pdgfra,4,false
46.232344,147.731816,Slc17a7,59,false
66.509241,45.316305,Slc17a7,20,false
106.035572,127.695226,Aldoc,54,false
124.762053,105.428066,Pdgfra,47,false
125.203346,86.521503,Aldoc,39,false
66.344518,34.016682,Slc17a7,12,false
109.788521,12.855307,Slc17a7,6,false
141.157264,47.257879,Aldoc,24,false
29.815700,88.257971,Aldoc,34,false
7.981155,125.791127,Slc17a7,49,false
123.089048,64.758864,Gad1,31,false
88.452628,51.987316,Pdgfra,21,false
50.119172,11.993905,Slc17a7,3,false
52.738430,89.802834,Slc17a7,35,false
109.835459,51.439451,Gad1,22,false
144.220005,65.800099,Slc17a7,32,false
29.104404,88.349399,Pdgfra,34,false
67.138155,139.655518,Aldoc,60,false
67.240347,140.937912,Ttr,60,false
90.877296,50.028939,Slc17a7,21,false
141.563230,49.492924,Aldoc,24,false
72.717598,54.136776,Slc17a7,20,false
125.913981,68.673376,Ttr,31,false
146.960963,107.794967,Slc17a7,48,false
102.082364,92.011723,Slc17a7,38,false
14.897198,126.276186,Gad1,49,false
105.410862,89.710573,Aldoc,38,false
30.603970,11.473791,Ttr,2,false
69.046912,124.634457,Pdgfra,52,false
108.953699,51.864851,Gad1,22,false
44.629423,126.597384,Aldoc,51,false
87.685327,86.163361,Slc17a7,37,false
69.163789,69.957619,Pdgfra,0,true
121.614283,30.077439,Sox10,15,false
50.352918,88.077489,Slc17a7,35,false
15.303821,28.343259,Pdgfra,9,false
33.654840,31.865409,Gad1,10,false
147.559854,72.390778,Slc17a7,32,false
