x,y,gene,cell_truth,is_noise_truth,molecule_id,confidence,cluster,cell,assignment_confidence,is_noise,ncv_color
104.396321,89.635771,Gad1,38,false,2888,0.99179,3,CR9f3683203-44,1.0,false,#6B6F00
90.042739,48.775205,Aldoc,21,false,2889,0.99187,1,CR9f3683203-25,1.0,false,#FA006C
36.982763,32.331117,Pdgfra,10,false,2890,0.80484,2,CR9f3683203-5,1.0,false,#004900
112.691945,125.222629,Aldoc,54,false,2891,0.73157,1,CR9f3683203-57,0.98,false,#305A75
11.761734,123.652035,Gad1,49,false,2892,0.99015,2,CR9f3683203-28,1.0,false,#331700
43.99943,124.381439,Sox10,51,false,2893,0.98702,3,CR9f3683203-37,0.98,false,#5E7200
68.029753,103.467624,Pdgfra,44,false,2894,0.97838,3,CR9f3683203-40,1.0,false,#88006B
9.931083,148.753006,Sox10,57,false,2895,0.94239,3,CR9f3683203-36,1.0,false,#008CC9
66.881137,146.485044,Slc17a7,60,false,2896,0.98993,3,CR9f3683203-53,1.0,false,#BB7D9A
32.315982,12.961,Sox10,2,false,2897,0.99181,3,CR9f3683203-2,1.0,false,#DC935A
50.528356,7.538205,Sox10,3,false,2898,0.98654,3,CR9f3683203-6,1.0,false,#D278DC
29.265157,90.926759,Gad1,34,false,2899,0.99168,2,CR9f3683203-21,1.0,false,#6E3926
153.1841,93.864966,Pdgfra,0,true,2900,0.0,3,,1.0,true,#00B74B
32.333713,147.944052,Pdgfra,58,false,2901,0.99105,2,CR9f3683203-43,1.0,false,#00A2FF
100.114327,9.604249,Gad1,6,false,2902,0.85761,2,CR9f3683203-18,0.86,false,#005F92
125.535564,125.754908,Gad1,55,false,2903,0.99157,2,CR9f3683203-58,1.0,false,#255373
16.031326,27.653447,Pdgfra,9,false,2904,0.97456,3,CR9f3683203-3,1.0,false,#0091CD
143.117529,30.790661,Gad1,16,false,2905,0.99177,2,CR9f3683203-39,1.0,false,#00B74B
128.421772,10.373363,Gad1,7,false,2906,0.99089,2,CR9f3683203-24,1.0,false,#005D8B
25.73737,55.650581,Aldoc,0,true,2907,0.61746,3,CR9f3683203-9,1.0,false,#5F8517
141.119316,69.029709,Pdgfra,0,true,2908,0.99157,3,CR9f3683203-51,1.0,false,#00492E
50.526662,105.781213,Sox10,43,false,2909,0.99179,2,CR9f3683203-29,1.0,false,#620025
112.213102,101.129122,Gad1,0,true,2910,0.02167,2,CR9f3683203-54,1.0,false,#00C1FF
90.931546,106.213949,Aldoc,45,false,2911,0.99166,3,CR9f3683203-47,1.0,false,#00462B
145.495304,44.585478,Aldoc,24,false,2912,0.79832,3,CR9f3683203-46,1.0,false,#005F96
146.619528,66.988152,Slc17a7,32,false,2913,0.98879,3,CR9f3683203-51,1.0,false,#432082
48.00634,29.139661,Gad1,11,false,2914,0.99135,3,CR9f3683203-10,1.0,false,#005B78
8.007517,7.421577,Gad1,1,false,2915,0.72264,2,CR9f3683203-1,1.0,false,#2F5876
124.263388,16.876582,Gad1,7,false,2916,0.98048,2,CR9f3683203-24,1.0,false,#6C3E2A
70.20622,125.254079,Gad1,52,false,2917,0.99104,2,CR9f3683203-45,1.0,false,#00462B
12.108308,142.201121,Pdgfra,57,false,2918,0.99108,1,CR9f3683203-36,1.0,false,#005E87
53.145323,9.712251,Aldoc,3,false,2919,0.99157,3,CR9f3683203-6,1.0,false,#D086F2
127.448345,122.606272,Gad1,55,false,2920,0.9918,2,CR9f3683203-58,1.0,false,#275475
86.988647,12.3177,Pdgfra,5,false,2921,0.99013,3,CR9f3683203-11,1.0,false,#00BD5D
67.462676,122.956642,Gad1,52,false,2922,0.98859,2,CR9f3683203-45,1.0,false,#0071FF
9.027032,92.706576,Aldoc,33,false,2923,0.92242,1,CR9f3683203-14,1.0,false,#ED9567
34.042431,144.061669,Gad1,58,false,2924,0.99145,2,CR9f3683203-43,1.0,false,#9CB0D9
107.081457,125.162834,Slc17a7,54,false,2925,0.99133,3,CR9f3683203-57,1.0,false,#BF7E9E
30.589157,49.897331,Aldoc,18,false,2926,0.99148,3,CR9f3683203-9,1.0,false,#2B5672
29.360945,108.379251,Aldoc,42,false,2927,0.99183,3,CR9f3683203-27,1.0,false,#008AC9
7.45236,85.259269,Aldoc,33,false,2928,0.83556,1,CR9f3683203-14,1.0,false,#AE7D5B
154.4579,149.735588,Pdgfra,0,true,2929,0.0,3,,1.0,true,#4A8B00
105.676504,105.886516,Sox10,46,false,2930,0.99111,2,CR9f3683203-54,1.0,false,#51492F
46.0298,85.739565,Slc17a7,35,false,2931,0.94898,3,CR9f3683203-23,1.0,false,#00C5D5
28.921285,8.748213,Slc17a7,2,false,2932,0.98707,3,CR9f3683203-2,1.0,false,#74E3FF
46.95282,123.777946,Gad1,51,false,2933,0.99098,3,CR9f3683203-37,1.0,false,#CC4B00
147.349696,32.032969,Gad1,16,false,2934,0.99187,2,CR9f3683203-39,1.0,false,#F1CE65
147.791795,50.41347,Aldoc,24,false,2935,0.9896,3,CR9f3683203-46,1.0,false,#2EAFFF
70.658712,85.836133,Aldoc,36,false,2936,0.99144,3,CR9f3683203-30,1.0,false,#D03076
14.385931,108.005357,Slc17a7,41,false,2937,0.99179,3,CR9f3683203-17,1.0,false,#6BE3FF
109.360437,125.047994,Sox10,54,false,2938,0.99184,3,CR9f3683203-57,1.0,false,#5E8010
38.971576,3.882743,Sox10,0,true,2939,0.0,1,,1.0,true,#361800
14.269976,8.635826,Aldoc,1,false,2940,0.98829,2,CR9f3683203-1,1.0,false,#957C6C
55.252974,14.327075,Gad1,3,false,2941,0.36431,2,CR9f3683203-6,1.0,false,#00608E
106.157894,106.855497,Ttr,46,false,2942,0.99154,2,CR9f3683203-54,1.0,false,#5A4735
146.981444,91.332572,Slc17a7,40,false,2943,0.91494,2,CR9f3683203-55,1.0,false,#95B0DB
123.417429,8.036479,Gad1,7,false,2944,0.20193,2,CR9f3683203-24,1.0,false,#5B8DF2
106.85994,127.35559,Aldoc,54,false,2945,0.99104,3,CR9f3683203-57,1.0,false,#00A1FF
100.740212,67.004063,Aldoc,30,false,2946,0.46653,3,CR9f3683203-41,1.0,false,#008D79
147.607134,32.267748,Ttr,16,false,2947,0.99185,2,CR9f3683203-39,1.0,false,#F0CD64
140.773392,112.47655,Pdgfra,48,false,2948,1.0e-5,3,,0.56,true,#47ADFF
31.538015,52.452289,Aldoc,18,false,2949,0.99187,3,CR9f3683203-9,1.0,false,#8BAFD8
89.522635,10.296866,Slc17a7,5,false,2950,0.99173,3,CR9f3683203-11,1.0,false,#618FFC
11.393426,35.82113,Slc17a7,9,false,2951,0.9639,3,CR9f3683203-3,0.92,false,#85ACD3
154.097617,141.276755,Pdgfra,0,true,2952,0.0,3,,1.0,true,#F77865
44.84669,125.635044,Aldoc,51,false,2953,0.98908,3,CR9f3683203-37,1.0,false,#656600
46.824719,49.329469,Gad1,19,false,2954,0.99069,2,CR9f3683203-15,1.0,false,#428F00
12.338426,71.863272,Gad1,25,false,2955,0.99084,2,CR9f3683203-8,1.0,false,#650029
107.92198,30.671541,Slc17a7,14,false,2956,0.99125,3,CR9f3683203-26,1.0,false,#00BE5D
49.223989,149.05082,Gad1,59,false,2957,0.99143,3,CR9f3683203-48,1.0,false,#4A8B69
142.554838,83.233915,Gad1,40,false,2958,0.99123,2,CR9f3683203-55,1.0,false,#468D00
103.371146,89.704657,Pdgfra,38,false,2959,0.98625,3,CR9f3683203-44,1.0,false,#6D7500
140.961489,67.248239,Aldoc,32,false,2960,0.98623,3,CR9f3683203-51,1.0,false,#004026
144.044175,72.45207,Ttr,32,false,2961,0.99187,3,CR9f3683203-51,1.0,false,#88B0D9
34.343213,134.203192,Ttr,50,false,2962,0.00282,3,CR9f3683203-31,0.98,false,#DB3781
9.702888,140.773433,Aldoc,57,false,2963,0.63226,1,CR9f3683203-36,1.0,false,#783A2E
69.143527,72.63136,Ttr,28,false,2964,0.99069,2,CR9f3683203-22,1.0,false,#2B2083
66.939241,15.838586,Gad1,4,false,2965,0.99184,2,CR9f3683203-7,1.0,false,#002E9A
10.731963,11.420834,Aldoc,1,false,2966,0.99125,2,CR9f3683203-1,1.0,false,#CE4B00
66.292935,111.702201,Slc17a7,44,false,2967,0.97263,3,CR9f3683203-40,1.0,false,#01BE5B
109.513253,29.96943,Slc17a7,14,false,2968,0.99181,3,CR9f3683203-26,1.0,false,#00C4FF
108.776251,69.484981,Pdgfra,30,false,2969,0.99141,3,CR9f3683203-41,1.0,false,#514C33
125.185536,52.366045,Slc17a7,23,false,2970,0.99144,3,CR9f3683203-38,1.0,false,#D43072
110.160232,104.533725,Sox10,46,false,2971,0.99086,2,CR9f3683203-54,1.0,false,#5C86F8
141.369282,87.56249,Gad1,40,false,2972,0.99173,2,CR9f3683203-55,1.0,false,#006CFF
11.924848,67.576503,Gad1,25,false,2973,0.99052,2,CR9f3683203-8,1.0,false,#152991
46.691389,147.445615,Sox10,59,false,2974,0.99183,3,CR9f3683203-48,1.0,false,#DD9560
68.283283,48.022297,Slc17a7,20,false,2975,0.99185,3,CR9f3683203-19,1.0,false,#00A2FF
108.232486,69.966333,Ttr,30,false,2976,0.9909,3,CR9f3683203-41,1.0,false,#00A1FF
50.960714,147.38465,Slc17a7,59,false,2977,0.99103,3,CR9f3683203-48,1.0,false,#8B006F
46.449493,9.469448,Aldoc,3,false,2978,0.98781,1,CR9f3683203-6,1.0,false,#607000
144.170785,30.254613,Pdgfra,16,false,2979,0.99179,2,CR9f3683203-39,1.0,false,#00A2FF
11.304002,49.712017,Slc17a7,17,false,2980,0.9918,3,CR9f3683203-4,1.0,false,#005C81
67.342483,31.310192,Sox10,12,false,2981,0.99138,1,CR9f3683203-12,1.0,false,#A77C60
8.124101,66.408854,Gad1,25,false,2982,0.98314,2,CR9f3683203-8,1.0,false,#5B462C
70.40343,48.390336,Slc17a7,20,false,2983,0.98972,3,CR9f3683203-19,1.0,false,#009785
4.586322,80.83744,Ttr,0,true,2984,0.0,1,,1.0,true,#005F97
9.575158,74.829295,Ttr,25,false,2985,0.53116,2,CR9f3683203-8,1.0,false,#4E4B31
67.705274,148.748122,Aldoc,60,false,2986,0.97935,3,CR9f3683203-53,1.0,false,#00452A
126.108684,12.676425,Gad1,7,false,2987,0.99176,2,CR9f3683203-24,1.0,false,#00E2FF
126.060163,125.393843,Gad1,55,false,2988,0.99187,2,CR9f3683203-58,1.0,false,#2B5575
34.298856,143.729948,Ttr,58,false,2989,0.99176,2,CR9f3683203-43,1.0,false,#142012
29.776141,85.257814,Pdgfra,34,false,2990,0.98729,2,CR9f3683203-21,1.0,false,#004A00
109.80697,69.791571,Sox10,0,true,2991,0.99187,3,CR9f3683203-41,1.0,false,#4B4D31
29.651253,7.942799,Slc17a7,2,false,2992,0.99046,3,CR9f3683203-2,1.0,false,#83E3FF
47.579084,142.661387,Slc17a7,59,false,2993,0.98181,3,CR9f3683203-48,0.98,false,#00966C
145.866875,105.221845,Aldoc,48,false,2994,0.99077,3,CR9f3683203-59,1.0,false,#9B7B66
8.941961,120.824047,Gad1,49,false,2995,0.40016,2,CR9f3683203-28,1.0,false,#361500
37.107458,109.345219,Aldoc,42,false,2996,0.92665,1,CR9f3683203-27,1.0,false,#008D78
127.755112,122.496463,Sox10,55,false,2997,0.99182,2,CR9f3683203-58,1.0,false,#305876
110.60718,111.510568,Pdgfra,0,true,2998,0.94881,2,CR9f3683203-54,1.0,false,#0071FF
96.039774,94.736488,Sox10,0,true,2999,0.00069,1,CR9f3683203-42,0.86,false,#00937C
53.066059,129.173119,Aldoc,51,false,3000,0.92835,1,CR9f3683203-37,1.0,false,#EC9669
125.384168,89.170188,Slc17a7,39,false,3001,0.99173,3,CR9f3683203-50,1.0,false,#657900
50.507022,54.207723,Aldoc,19,false,3002,0.98148,2,CR9f3683203-15,0.96,false,#D24B00
51.913619,126.602486,Aldoc,51,false,3003,0.99086,1,CR9f3683203-37,1.0,false,#FF0076
101.880418,127.809166,Aldoc,54,false,3004,0.9445,3,CR9f3683203-57,1.0,false,#008C7A
5.323833,69.981385,Ttr,25,false,3005,0.28227,2,CR9f3683203-8,1.0,false,#164F00
84.313617,32.347355,Gad1,13,false,3006,0.98747,2,CR9f3683203-20,1.0,false,#8BADD4
62.940864,133.964254,Sox10,0,true,3007,0.0,1,,1.0,true,#743B2C
106.765862,86.88674,Slc17a7,38,false,3008,0.99138,3,CR9f3683203-44,1.0,false,#79E057
32.62366,14.434513,Aldoc,2,false,3009,0.9698,3,CR9f3683203-2,1.0,false,#DD9A70
66.003892,17.313703,Gad1,4,false,3010,0.96998,2,CR9f3683203-7,1.0,false,#1D278C
69.189904,140.060608,Aldoc,60,false,3011,0.97204,1,CR9f3683203-53,1.0,false,#00A1FF
104.153939,88.484368,Slc17a7,38,false,3012,0.99131,3,CR9f3683203-44,1.0,false,#FC7352
18.139526,86.655971,Aldoc,33,false,3013,0.63187,1,CR9f3683203-14,1.0,false,#31AEFF
127.416471,17.826563,Gad1,7,false,3014,0.94652,2,CR9f3683203-24,1.0,false,#488C00
107.061658,126.24148,Aldoc,54,false,3015,0.99041,3,CR9f3683203-57,1.0,false,#00A1FF
107.365182,35.636138,Slc17a7,14,false,3016,0.97992,3,CR9f3683203-26,1.0,false,#00492D
74.296271,87.280793,Aldoc,36,false,3017,0.91841,3,CR9f3683203-30,1.0,false,#637D05
106.0547,12.328434,Aldoc,6,false,3018,0.99185,3,CR9f3683203-18,1.0,false,#D28AF9
22.139223,84.112394,Pdgfra,0,true,3019,0.0,1,,1.0,true,#957A69
49.863676,51.288527,Pdgfra,19,false,3020,0.99165,2,CR9f3683203-15,1.0,false,#60422A
89.80411,102.154728,Aldoc,45,false,3021,0.91153,1,CR9f3683203-47,1.0,false,#57ADFF
65.098881,73.801519,Aldoc,28,false,3022,0.98265,1,CR9f3683203-22,1.0,false,#84A8CC
148.054913,91.613174,Gad1,0,true,3023,0.14505,2,CR9f3683203-55,1.0,false,#9EB1DD
46.490707,34.253052,Gad1,11,false,3024,0.9677,3,CR9f3683203-10,1.0,false,#00BB5A
147.430324,126.926971,Gad1,56,false,3025,0.99158,3,CR9f3683203-60,1.0,false,#00A2FF
32.344234,126.14847,Ttr,50,false,3026,0.99178,3,CR9f3683203-31,1.0,false,#F90066
10.642196,9.317807,Gad1,1,false,3027,0.99171,2,CR9f3683203-1,1.0,false,#A47F66
128.558534,109.466773,Slc17a7,47,false,3028,0.98994,3,CR9f3683203-56,1.0,false,#CC0000
127.116657,47.802043,Aldoc,23,false,3029,0.99147,3,CR9f3683203-38,1.0,false,#8D498A
30.663087,27.637363,Gad1,10,false,3030,0.99172,2,CR9f3683203-5,1.0,false,#9DB0D9
90.487009,85.654911,Gad1,37,false,3031,0.99068,2,CR9f3683203-42,1.0,false,#F2D266
144.627531,52.102718,Aldoc,24,false,3032,0.99167,3,CR9f3683203-46,1.0,false,#8D4989
146.59957,13.737193,Slc17a7,8,false,3033,0.98592,3,CR9f3683203-32,1.0,false,#006FFE
145.040771,110.048819,Aldoc,48,false,3034,0.98144,3,CR9f3683203-59,1.0,false,#003487
123.127778,65.071488,Gad1,31,false,3035,0.82802,2,CR9f3683203-49,1.0,false,#00C1FF
45.267107,125.883892,Gad1,51,false,3036,0.99084,3,CR9f3683203-37,1.0,false,#656500
105.79532,32.275666,Gad1,14,false,3037,0.99183,3,CR9f3683203-26,1.0,false,#005C7A
90.966769,132.074118,Slc17a7,53,false,3038,0.00666,3,CR9f3683203-52,1.0,false,#DA357B
29.659167,11.664532,Slc17a7,2,false,3039,0.99108,3,CR9f3683203-2,1.0,false,#FFA3FF
147.850721,81.617629,Sox10,40,false,3040,0.6661,1,CR9f3683203-55,1.0,false,#FF0080
141.397092,11.454928,Gad1,8,false,3041,0.99156,3,CR9f3683203-32,1.0,false,#007E22
89.999796,31.817119,Aldoc,13,false,3042,0.99187,2,CR9f3683203-20,1.0,false,#0060EF
70.026525,8.291547,Gad1,4,false,3043,0.82983,2,CR9f3683203-7,1.0,false,#142012
124.540162,86.071129,Aldoc,39,false,3044,0.99185,3,CR9f3683203-50,1.0,false,#616C00
13.679898,14.065404,Aldoc,1,false,3045,0.99177,2,CR9f3683203-1,1.0,false,#00A1FF
91.311174,85.436149,Ttr,37,false,3046,0.9872,2,CR9f3683203-42,1.0,false,#4A8B00
109.008036,53.42999,Gad1,22,false,3047,0.99057,2,CR9f3683203-33,1.0,false,#144F70
67.656016,92.137922,Aldoc,36,false,3048,0.9754,3,CR9f3683203-30,1.0,false,#E6976B
107.09593,35.429954,Pdgfra,14,false,3049,0.98149,3,CR9f3683203-26,1.0,false,#00492D
10.874507,142.889472,Gad1,57,false,3050,0.99033,1,CR9f3683203-36,1.0,false,#4A4E33
30.422327,109.633356,Aldoc,42,false,3051,0.99183,3,CR9f3683203-27,1.0,false,#008F81
67.194117,107.467163,Slc17a7,44,false,3052,0.99099,3,CR9f3683203-40,1.0,false,#31197C
145.084323,34.349591,Slc17a7,16,false,3053,0.99158,2,CR9f3683203-39,1.0,false,#627300
107.657137,13.156107,Aldoc,6,false,3054,0.99178,3,CR9f3683203-18,1.0,false,#B44C20
25.071846,27.676021,Gad1,10,false,3055,0.01151,2,CR9f3683203-5,1.0,false,#00A1FF
107.380529,83.127457,Slc17a7,38,false,3056,0.96774,3,CR9f3683203-44,1.0,false,#DC9257
48.242634,120.905739,Pdgfra,0,true,3057,0.98888,3,CR9f3683203-37,1.0,false,#D389F7
142.499321,125.220029,Slc17a7,56,false,3058,0.98951,3,CR9f3683203-60,1.0,false,#005F96
36.203709,84.918413,Gad1,34,false,3059,0.79921,2,CR9f3683203-21,1.0,false,#5F8414
50.418109,50.630767,Sox10,19,false,3060,0.99105,2,CR9f3683203-15,1.0,false,#005D85
30.184543,103.13781,Slc17a7,0,true,3061,0.95496,3,CR9f3683203-27,1.0,false,#63E3FF
13.459481,47.374223,Aldoc,17,false,3062,0.99187,3,CR9f3683203-4,1.0,false,#00C5FF
140.458579,91.989161,Gad1,0,true,3063,0.7385,2,CR9f3683203-55,1.0,false,#00A1FF
141.877444,127.359597,Pdgfra,56,false,3064,0.98725,3,CR9f3683203-60,1.0,false,#FA734B
11.113807,69.861335,Slc17a7,25,false,3065,0.99103,2,CR9f3683203-8,1.0,false,#FE0075
13.780383,143.149513,Aldoc,57,false,3066,0.99165,3,CR9f3683203-36,1.0,false,#00BAFC
9.087817,88.532762,Aldoc,33,false,3067,0.99183,1,CR9f3683203-14,1.0,false,#42ADFF
108.050427,118.988407,Sox10,0,true,3068,0.01094,1,CR9f3683203-57,1.0,false,#753B2D
34.373678,125.177994,Aldoc,0,true,3069,0.98959,3,CR9f3683203-31,1.0,false,#004429
13.188525,73.339978,Slc17a7,25,false,3070,0.92222,3,CR9f3683203-8,1.0,false,#600023
29.626279,24.989504,Gad1,10,false,3071,0.94752,2,CR9f3683203-5,1.0,false,#004A00
88.764318,50.473833,Aldoc,21,false,3072,0.98833,3,CR9f3683203-25,1.0,false,#009998
145.030179,32.283971,Gad1,16,false,3073,0.98891,2,CR9f3683203-39,1.0,false,#FF0079
48.759266,146.372945,Slc17a7,59,false,3074,0.99176,3,CR9f3683203-48,1.0,false,#CB0000
89.24986,86.666532,Slc17a7,37,false,3075,0.99177,2,CR9f3683203-42,1.0,false,#2B2589
119.398111,50.154745,Aldoc,0,true,3076,0.87379,3,CR9f3683203-38,0.98,false,#00C4FF
1.283841,46.942866,Slc17a7,0,true,3077,0.0,3,,1.0,true,#5C95FA
32.988451,132.164887,Pdgfra,50,false,3078,0.93805,3,CR9f3683203-31,1.0,false,#DC398B
87.122998,124.969099,Aldoc,53,false,3079,0.99106,3,CR9f3683203-52,1.0,false,#005C7B
24.535782,86.387948,Gad1,34,false,3080,0.28555,2,CR9f3683203-21,1.0,false,#F57863
85.828424,47.615594,Slc17a7,21,false,3081,0.99167,3,CR9f3683203-25,1.0,false,#005D7A
118.583228,84.221892,Gad1,39,false,3082,0.00681,2,CR9f3683203-50,0.96,false,#616D00
148.843219,47.95706,Aldoc,24,false,3083,0.98795,3,CR9f3683203-46,1.0,false,#BF7E9E
13.902377,70.560074,Gad1,25,false,3084,0.99102,2,CR9f3683203-8,1.0,false,#77392C
44.4701,107.057726,Gad1,43,false,3085,0.97411,2,CR9f3683203-29,1.0,false,#AE805F
11.988977,147.90004,Sox10,57,false,3086,0.99168,3,CR9f3683203-36,1.0,false,#A07A63
66.057091,46.742627,Slc17a7,20,false,3087,0.95996,3,CR9f3683203-19,1.0,false,#618616
66.424865,86.210807,Sox10,36,false,3088,0.9917,3,CR9f3683203-30,1.0,false,#AC7C5B
102.695855,125.759856,Ttr,54,false,3089,0.98929,3,CR9f3683203-57,1.0,false,#564C34
144.941115,128.339698,Slc17a7,56,false,3090,0.99152,3,CR9f3683203-60,1.0,false,#00A0FF
147.823851,48.449297,Sox10,24,false,3091,0.99148,3,CR9f3683203-46,1.0,false,#BD7D9C
10.840478,49.964449,Ttr,17,false,3092,0.99124,3,CR9f3683203-4,1.0,false,#00A2FF
127.651222,107.261874,Slc17a7,47,false,3093,0.98983,3,CR9f3683203-56,1.0,false,#00988B
110.950496,75.79071,Gad1,0,true,3094,0.0,2,,0.88,true,#5F7A02
10.848404,7.162404,Gad1,1,false,3095,0.96712,2,CR9f3683203-1,1.0,false,#CE00B3
72.139316,145.432873,Gad1,60,false,3096,0.99177,3,CR9f3683203-53,1.0,false,#5F7500
49.088992,106.989615,Gad1,43,false,3097,0.99183,2,CR9f3683203-29,1.0,false,#600023
13.282931,147.186738,Aldoc,57,false,3098,0.98603,3,CR9f3683203-36,1.0,false,#CC4B00
109.468703,5.651773,Sox10,0,true,3099,0.20986,3,CR9f3683203-18,1.0,false,#009999
147.317224,131.881962,Gad1,56,false,3100,0.86318,2,CR9f3683203-60,1.0,false,#FD755B
113.127263,27.05368,Slc17a7,14,false,3101,0.50185,3,CR9f3683203-26,1.0,false,#90B3DF
50.199019,85.294152,Aldoc,35,false,3102,0.99041,3,CR9f3683203-23,1.0,false,#004026
10.692648,125.893687,Sox10,49,false,3103,0.99186,2,CR9f3683203-28,1.0,false,#00BFFF
5.851545,81.209843,Slc17a7,33,false,3104,0.0,3,,1.0,true,#005F92
52.925431,143.886487,Gad1,59,false,3105,0.98988,3,CR9f3683203-48,1.0,false,#00B048
109.382082,69.233426,Pdgfra,30,false,3106,0.99145,3,CR9f3683203-41,1.0,false,#917B6E
148.501049,68.715869,Slc17a7,32,false,3107,0.98925,3,CR9f3683203-51,1.0,false,#C40000
108.327838,104.836659,Ttr,46,false,3108,0.9914,2,CR9f3683203-54,1.0,false,#105300
87.064682,30.096917,Gad1,13,false,3109,0.9918,2,CR9f3683203-20,1.0,false,#650029
147.446972,85.322144,Gad1,40,false,3110,0.98864,2,CR9f3683203-55,1.0,false,#FF007A
66.847668,10.790893,Gad1,4,false,3111,0.99044,2,CR9f3683203-7,1.0,false,#CC00B4
123.641537,104.425626,Aldoc,0,true,3112,0.98941,3,CR9f3683203-56,1.0,false,#DB3889
33.243021,100.819504,Aldoc,42,false,3113,0.177,1,CR9f3683203-27,1.0,false,#0081FF
66.620663,126.891829,Aldoc,52,false,3114,0.99186,2,CR9f3683203-45,1.0,false,#00B9FC
8.220034,30.135847,Aldoc,9,false,3115,0.98707,1,CR9f3683203-3,1.0,false,#FF0081
84.029381,53.882193,Sox10,21,false,3116,0.86335,1,CR9f3683203-25,1.0,false,#EA9669
13.922496,51.791766,Pdgfra,17,false,3117,0.99187,3,CR9f3683203-4,1.0,false,#004328
70.333706,67.527849,Gad1,28,false,3118,0.99141,2,CR9f3683203-22,1.0,false,#005D90
68.93093,70.15867,Gad1,28,false,3119,0.99114,2,CR9f3683203-22,1.0,false,#005C82
12.370214,15.42163,Pdgfra,1,false,3120,0.99099,2,CR9f3683203-1,1.0,false,#004026
66.570691,103.272868,Slc17a7,44,false,3121,0.95505,3,CR9f3683203-40,1.0,false,#8B006F
14.825156,91.226789,Ttr,33,false,3122,0.98962,1,CR9f3683203-14,1.0,false,#006194
91.182985,32.311266,Gad1,13,false,3123,0.99092,2,CR9f3683203-20,1.0,false,#0A1F15
85.631066,123.431134,Slc17a7,53,false,3124,0.99178,3,CR9f3683203-52,1.0,false,#600023
129.943347,109.194781,Slc17a7,47,false,3125,0.98602,3,CR9f3683203-56,1.0,false,#DC9357
102.696144,39.19918,Sox10,0,true,3126,0.0,1,,1.0,true,#005F94
87.57651,106.872756,Aldoc,45,false,3127,0.9915,3,CR9f3683203-47,1.0,false,#D080E9
127.508392,89.550727,Aldoc,39,false,3128,0.99185,3,CR9f3683203-50,1.0,false,#904481
67.276953,14.071655,Slc17a7,4,false,3129,0.98932,2,CR9f3683203-7,1.0,false,#EFCD63
141.159914,11.870001,Slc17a7,8,false,3130,0.99173,3,CR9f3683203-32,1.0,false,#EFD163
28.683482,88.693817,Gad1,34,false,3131,0.99153,2,CR9f3683203-21,1.0,false,#005F8B
133.480774,71.539882,Slc17a7,0,true,3132,0.0,3,,0.98,true,#00C4FF
107.060833,31.842668,Gad1,14,false,3133,0.99133,3,CR9f3683203-26,1.0,false,#5D87FA
88.418661,152.212893,Pdgfra,0,true,3134,0.0,3,,1.0,true,#618616
91.197157,106.183952,Slc17a7,45,false,3135,0.99187,3,CR9f3683203-47,1.0,false,#638312
12.962127,50.048443,Slc17a7,17,false,3136,0.99181,3,CR9f3683203-4,1.0,false,#00C2FF
13.185071,53.081047,Slc17a7,17,false,3137,0.99083,3,CR9f3683203-4,1.0,false,#00492D
61.408645,124.916993,Aldoc,0,true,3138,0.00176,1,CR9f3683203-45,1.0,false,#0060EF
70.124975,34.015362,Aldoc,12,false,3139,0.99139,1,CR9f3683203-12,1.0,false,#F9006A
51.956705,68.447948,Aldoc,27,false,3140,0.98961,1,CR9f3683203-16,1.0,false,#957A69
72.172898,109.339978,Aldoc,44,false,3141,0.98209,3,CR9f3683203-40,1.0,false,#0092CD
92.157495,29.887418,Gad1,13,false,3142,0.98235,2,CR9f3683203-20,1.0,false,#5B91EE
69.60904,95.25988,Sox10,36,false,3143,0.00083,1,CR9f3683203-30,0.86,false,#008E7E
33.979952,107.779285,Aldoc,42,false,3144,0.99187,3,CR9f3683203-27,1.0,false,#4B4D31
31.508928,16.580829,Slc17a7,2,false,3145,0.9445,3,CR9f3683203-2,1.0,false,#008F77
122.62724,127.777212,Aldoc,55,false,3146,0.99185,2,CR9f3683203-58,1.0,false,#0C5100
13.335714,55.014656,Pdgfra,17,false,3147,0.85407,3,CR9f3683203-4,0.98,false,#004026
32.430041,131.492899,Slc17a7,0,true,3148,0.98022,3,CR9f3683203-31,1.0,false,#DB3887
111.481937,86.950916,Slc17a7,38,false,3149,0.97775,3,CR9f3683203-44,1.0,false,#3D8767
87.136497,72.527331,Slc17a7,29,false,3150,0.95281,3,CR9f3683203-35,1.0,false,#647C03
105.213943,13.756257,Ttr,6,false,3151,0.99185,3,CR9f3683203-18,1.0,false,#361800
127.439047,33.507638,Aldoc,15,false,3152,0.99186,1,CR9f3683203-34,1.0,false,#00B9FC
143.059708,86.613362,Slc17a7,40,false,3153,0.99121,2,CR9f3683203-55,1.0,false,#005C87
149.329859,12.933114,Slc17a7,8,false,3154,0.96242,3,CR9f3683203-32,1.0,false,#3D8767
124.342382,93.107204,Gad1,39,false,3155,0.97899,2,CR9f3683203-50,1.0,false,#005D7C
144.344176,50.552329,Sox10,24,false,3156,0.99172,3,CR9f3683203-46,1.0,false,#0089C9
121.735283,48.247657,Slc17a7,23,false,3157,0.98912,3,CR9f3683203-38,1.0,false,#F87767
110.188131,69.877248,Gad1,30,false,3158,0.99153,2,CR9f3683203-41,1.0,false,#937B6D
106.305914,84.136649,Slc17a7,38,false,3159,0.9917,3,CR9f3683203-44,1.0,false,#003A82
